time_s,road_mm,baseline_mm,revised_mm
5.20400000,-5.00000000,-5.00000017,-4.99999993
5.20900000,-5.00000000,-5.00000013,-4.99999994
5.21400000,-5.00000000,-5.00000007,-4.99999995
5.21900000,-5.00000000,-5.00000002,-4.99999996
5.22400000,-5.00000000,-4.99999997,-4.99999997
5.22900000,-5.00000000,-4.99999993,-4.99999998
5.23400000,-5.00000000,-4.99999990,-4.99999999
5.23900000,-5.00000000,-4.99999988,-5.00000000
5.24400000,-5.00000000,-4.99999988,-5.00000001
5.24900000,-5.00000000,-4.99999990,-5.00000002
5.25400000,-5.00000000,-4.99999992,-5.00000002
5.25900000,-5.00000000,-4.99999995,-5.00000003
5.26400000,-5.00000000,-4.99999998,-5.00000003
5.26900000,-5.00000000,-5.00000001,-5.00000003
5.27400000,-5.00000000,-5.00000004,-5.00000003
5.27900000,-5.00000000,-5.00000006,-5.00000003
5.28400000,-5.00000000,-5.00000007,-5.00000003
5.28900000,-5.00000000,-5.00000007,-5.00000003
5.29400000,-5.00000000,-5.00000006,-5.00000003
5.29900000,-5.00000000,-5.00000005,-5.00000002
5.30400000,-5.00000000,-5.00000003,-5.00000002
5.30900000,-5.00000000,-5.00000001,-5.00000002
5.31400000,-5.00000000,-4.99999999,-5.00000001
5.31900000,-5.00000000,-4.99999998,-5.00000001
5.32400000,-5.00000000,-4.99999996,-5.00000001
5.32900000,-5.00000000,-4.99999996,-5.00000000
5.33400000,-5.00000000,-4.99999996,-5.00000000
5.33900000,-5.00000000,-4.99999996,-5.00000000
5.34400000,-5.00000000,-4.99999997,-5.00000000
5.34900000,-5.00000000,-4.99999998,-4.99999999
5.35400000,-5.00000000,-4.99999999,-4.99999999
5.35900000,-5.00000000,-5.00000000,-4.99999999
5.36400000,-5.00000000,-5.00000001,-4.99999999
5.36900000,-5.00000000,-5.00000002,-4.99999999
5.37400000,-5.00000000,-5.00000002,-4.99999999
5.37900000,-5.00000000,-5.00000003,-4.99999999
5.38400000,-5.00000000,-5.00000002,-4.99999999
5.38900000,-5.00000000,-5.00000002,-4.99999999
5.39400000,-5.00000000,-5.00000001,-4.99999999
5.39900000,-5.00000000,-5.00000001,-4.99999999
5.40350000,5.00000000,-3.97132165,-4.15060914
5.40850000,5.00000000,-1.77932962,-2.84699325
5.41350000,5.00000000,0.95142309,-1.47913941
5.41850000,5.00000000,3.85441287,-0.09034241
5.42350000,5.00000000,6.58211566,1.28031592
5.42850000,5.00000000,8.84344368,2.59853771
5.43350000,5.00000000,10.43084114,3.83519041
5.43850000,5.00000000,11.23505200,4.96650947
5.44350000,5.00000000,11.24718034,5.97413652
5.44850000,5.00000000,10.54914585,6.84501015
5.45350000,5.00000000,9.29483795,7.57112851
5.45850000,5.00000000,7.68508501,8.14920404
5.46350000,5.00000000,5.93992967,8.58023142
5.46850000,5.00000000,4.27163925,8.86898965
5.47350000,5.00000000,2.86143680,9.02349877
5.47850000,5.00000000,1.84220176,9.05445063
5.48350000,5.00000000,1.28847557,8.97463154
5.48850000,5.00000000,1.21413807,8.79835300
5.49350000,5.00000000,1.57721174,8.54090486
5.49850000,5.00000000,2.29049899,8.21804265
5.50350000,5.00000000,3.23623214,7.84551908
5.50850000,5.00000000,4.28265170,7.43866729
5.51350000,5.00000000,5.30042885,7.01204094
5.51850000,5.00000000,6.17708524,6.57911471
5.52350000,5.00000000,6.82798425,6.15204630
5.52850000,5.00000000,7.20300709,5.74149951
5.53350000,5.00000000,7.28861007,5.35652637
5.53850000,5.00000000,7.10551512,5.00450490
5.54350000,5.00000000,6.70275507,4.69112812
5.54850000,5.00000000,6.14913251,4.42043882
5.55350000,5.00000000,5.52333357,4.19490424
5.55850000,5.00000000,4.90395975,4.01552420
5.56350000,5.00000000,4.36061769,3.88196628
5.56850000,5.00000000,3.94696660,3.79272126
5.57350000,5.00000000,3.69630638,3.74527271
5.57850000,5.00000000,3.61994002,3.73627451
5.58350000,5.00000000,3.70820419,3.76173086
5.58850000,5.00000000,3.93377061,3.81717360
5.59350000,5.00000000,4.25660475,3.89783255
5.59850000,5.00000000,4.62984485,3.99879507
5.60350000,5.00000000,5.00583745,4.11515186
5.60850000,5.00000000,5.34162801,4.24212660
5.61350000,5.00000000,5.60334100,4.37518772
5.61850000,5.00000000,5.76906904,4.51014154
5.62350000,5.00000000,5.83010031,4.64320602
5.62850000,5.00000000,5.79051937,4.77106565
5.63350000,5.00000000,5.66539804,4.89090783
5.63850000,5.00000000,5.47792973,5.00044197
5.64350000,5.00000000,5.25594351,5.09790271
5.64850000,5.00000000,5.02825879,5.18203876
5.65350000,5.00000000,4.82131093,5.25208948
5.65850000,5.00000000,4.65640227,5.30775097
5.66350000,5.00000000,4.54782464,5.34913380
5.66850000,5.00000000,4.50197489,5.37671451
5.67350000,5.00000000,4.51745922,5.39128260
5.67850000,5.00000000,4.58607064,5.39388525
5.68350000,5.00000000,4.69443671,5.38577115
5.68850000,5.00000000,4.82608018,5.36833526
5.69350000,5.00000000,4.96361516,5.34306580
5.69850000,5.00000000,5.09081557,5.31149452
5.70350000,5.00000000,5.19433437,5.27515139
5.70850000,5.00000000,5.26491532,5.23552423
5.71350000,5.00000000,5.29801315,5.19402402
5.71850000,5.00000000,5.29381389,5.15195595
5.72350000,5.00000000,5.25671623,5.11049652
5.72850000,5.00000000,5.19438938,5.07067657
5.73350000,5.00000000,5.11655889,5.03336998
5.73850000,5.00000000,5.03368679,4.99928789
5.74350000,5.00000000,4.95570703,4.96897771
5.74850000,5.00000000,4.89095375,4.94282671
5.75350000,5.00000000,4.84538378,4.92106938
5.75850000,5.00000000,4.82215078,4.90379802
5.76350000,5.00000000,4.82154209,4.89097600
5.76850000,5.00000000,4.84124760,4.88245289
5.77350000,5.00000000,4.87689500,4.87798100
5.77850000,5.00000000,4.92276282,4.87723263
5.78350000,5.00000000,4.97257149,4.87981757
5.78850000,5.00000000,5.02025464,4.88530032
5.79350000,5.00000000,5.06062505,4.89321659
5.79850000,5.00000000,5.08987076,4.90308877
5.80350000,5.00000000,5.10584305,4.91444008
5.80850000,5.00000000,5.10812533,4.92680704
5.81350000,5.00000000,5.09789829,4.93975033
5.81850000,5.00000000,5.07763789,4.95286376
5.82350000,5.00000000,5.05069828,4.96578133
5.82850000,5.00000000,5.02083876,4.97818257
5.83350000,5.00000000,4.99175465,4.98979592
5.83850000,5.00000000,4.96666466,5.00040065
5.84350000,5.00000000,4.94799583,5.00982699
5.84850000,5.00000000,4.93719130,5.01795509
5.85350000,5.00000000,4.93465008,5.02471270
5.85850000,5.00000000,4.93979157,5.03007176
5.86350000,5.00000000,4.95122441,5.03404440
5.86850000,5.00000000,4.96698969,5.03667807
5.87350000,5.00000000,4.98484287,5.03805048
5.87850000,5.00000000,5.00253852,5.03826418
5.88350000,5.00000000,5.01808523,5.03744111
5.88850000,5.00000000,5.02994485,5.03571722
5.89350000,5.00000000,5.03715937,5.03323737
5.89850000,5.00000000,5.03939861,5.03015046
5.90350000,5.00000000,5.03693169,5.02660509
5.90850000,5.00000000,5.03053343,5.02274562
5.91350000,5.00000000,5.02134329,5.01870884
5.91850000,5.00000000,5.01069771,5.01462117
5.92350000,5.00000000,4.99995772,5.01059646
5.92850000,5.00000000,4.99035195,5.00673434
5.93350000,5.00000000,4.98285112,5.00311919
5.93850000,5.00000000,4.97808503,4.99981953
5.94350000,5.00000000,4.97630690,4.99688801
5.94850000,5.00000000,4.97740429,4.99436170
5.95350000,5.00000000,4.98095029,4.99226289
5.95850000,5.00000000,4.98628502,4.99060008
5.96350000,5.00000000,4.99261503,4.98936929
5.96850000,5.00000000,4.99911736,4.98855553
5.97350000,5.00000000,5.00503606,4.98813443
5.97850000,5.00000000,5.00976089,4.98807391
5.98350000,5.00000000,5.01288126,4.98833585
5.98850000,5.00000000,5.01421180,4.98887782
5.99350000,5.00000000,5.01378977,4.98965463
5.99850000,5.00000000,5.01184735,4.99061984
6.00350000,5.00000000,5.00876484,4.99172716
6.00850000,5.00000000,5.00501191,4.99293160
6.01350000,5.00000000,5.00108493,4.99419059
6.01850000,5.00000000,4.99744780,4.99546477
6.02350000,5.00000000,4.99448276,4.99671874
6.02850000,5.00000000,4.99245558,4.99792151
6.03350000,5.00000000,4.99149768,4.99904687
6.03850000,5.00000000,4.99160529,5.00007355
6.04350000,5.00000000,4.99265416,5.00098522
6.04850000,5.00000000,4.99442628,5.00177041
6.05350000,5.00000000,4.99664452,5.00242226
6.05850000,5.00000000,4.99901024,5.00293819
6.06350000,5.00000000,5.00123949,5.00331950
6.06850000,5.00000000,5.00309367,5.00357092
6.07350000,5.00000000,5.00440180,5.00370009
6.07850000,5.00000000,5.00507289,5.00371707
6.08350000,5.00000000,5.00509777,5.00363374
6.08850000,5.00000000,5.00454157,5.00346337
6.09350000,5.00000000,5.00352852,5.00322005
6.09850000,5.00000000,5.00222160,5.00291825
6.10350000,5.00000000,5.00080003,5.00257241
6.10850000,5.00000000,4.99943718,5.00219654
6.11350000,5.00000000,4.99828150,5.00180389
6.11850000,5.00000000,4.99744236,5.00140672
6.12350000,5.00000000,4.99698169,5.00101603
6.12850000,5.00000000,4.99691196,5.00064145
6.13350000,5.00000000,4.99719997,5.00029114
6.13850000,5.00000000,4.99777543,4.99997170
6.14350000,5.00000000,4.99854279,4.99968818
6.14850000,5.00000000,4.99939482,4.99944414
6.15350000,5.00000000,5.00022592,4.99924169
6.15850000,5.00000000,5.00094398,4.99908161
6.16350000,5.00000000,5.00147941,4.99896348
6.16850000,5.00000000,5.00179067,4.99888581
6.17350000,5.00000000,5.00186600,4.99884619
6.17850000,5.00000000,5.00172166,4.99884149
6.18350000,5.00000000,5.00139715,4.99886799
6.18850000,5.00000000,5.00094822,4.99892154
6.19350000,5.00000000,5.00043890,4.99899775
6.19850000,5.00000000,4.99993334,4.99909211
6.20350000,5.00000000,4.99948851,4.99920013
6.20850000,5.00000000,4.99914850,4.99931742
6.21350000,5.00000000,4.99894086,4.99943988
6.21850000,5.00000000,4.99887525,4.99956368
6.22350000,5.00000000,4.99894416,4.99968541
6.22850000,5.00000000,4.99912564,4.99980206
6.23350000,5.00000000,4.99938725,4.99991110
6.23850000,5.00000000,4.99969088,5.00001050
6.24350000,5.00000000,4.99999765,5.00009867
6.24850000,5.00000000,5.00027243,5.00017451
6.25350000,5.00000000,5.00048741,5.00023739
6.25850000,5.00000000,5.00062446,5.00028705
6.26350000,5.00000000,5.00067625,5.00032365
6.26850000,5.00000000,5.00064585,5.00034764
6.27350000,5.00000000,5.00054536,5.00035979
6.27850000,5.00000000,5.00039356,5.00036107
6.28350000,5.00000000,5.00021306,5.00035265
6.28850000,5.00000000,5.00002737,5.00033582
6.29350000,5.00000000,4.99985810,5.00031195
6.29850000,5.00000000,4.99972273,5.00028245
6.30350000,5.00000000,4.99963306,5.00024871
6.30850000,5.00000000,4.99959445,5.00021211
6.31350000,5.00000000,4.99960593,5.00017392
6.31850000,5.00000000,4.99966092,5.00013533
6.32350000,5.00000000,4.99974860,5.00009740
6.32850000,5.00000000,4.99985558,5.00006108
6.33350000,5.00000000,4.99996771,5.00002713
6.33850000,5.00000000,5.00007170,4.99999621
6.34350000,5.00000000,5.00015663,4.99996879
6.34850000,5.00000000,5.00021485,4.99994522
6.35350000,5.00000000,5.00024257,4.99992569
6.35850000,5.00000000,5.00023985,4.99991028
6.36350000,5.00000000,5.00021019,4.99989894
6.36850000,5.00000000,5.00015981,4.99989153
6.37350000,5.00000000,5.00009659,4.99988781
6.37850000,5.00000000,5.00002906,4.99988747
6.38350000,5.00000000,4.99996533,4.99989014
6.38850000,5.00000000,4.99991224,4.99989543
6.39350000,5.00000000,4.99987469,4.99990291
6.39850000,5.00000000,4.99985531,4.99991213
6.40350000,5.00000000,4.99985438,4.99992267
6.40850000,5.00000000,4.99987008,4.99993409
6.41350000,5.00000000,4.99989887,4.99994600
6.41850000,5.00000000,4.99993610,4.99995803
6.42350000,5.00000000,4.99997667,4.99996984
6.42850000,5.00000000,5.00001563,4.99998116
6.43350000,5.00000000,5.00004871,4.99999172
6.43850000,5.00000000,5.00007279,5.00000134
6.44350000,5.00000000,5.00008607,5.00000987
6.44850000,5.00000000,5.00008819,5.00001720
6.45350000,5.00000000,5.00008008,5.00002326
6.45850000,5.00000000,5.00006374,5.00002804
6.46350000,5.00000000,5.00004188,5.00003155
6.46850000,5.00000000,5.00001757,5.00003384
6.47350000,5.00000000,4.99999382,5.00003498
6.47850000,5.00000000,4.99997327,5.00003507
6.48350000,5.00000000,4.99995792,5.00003422
6.48850000,5.00000000,4.99994895,5.00003256
6.49350000,5.00000000,4.99994672,5.00003022
6.49850000,5.00000000,4.99995077,5.00002734
6.50350000,5.00000000,4.99995998,5.00002405
6.50850000,5.00000000,4.99997276,5.00002048
6.51350000,5.00000000,4.99998729,5.00001677
6.51850000,5.00000000,5.00000174,5.00001302
6.52350000,5.00000000,5.00001446,5.00000934
6.52850000,5.00000000,5.00002421,5.00000581
6.53350000,5.00000000,5.00003019,5.00000252
6.53850000,5.00000000,5.00003211,4.99999953
6.54350000,5.00000000,5.00003018,4.99999688
6.54850000,5.00000000,5.00002504,4.99999460
6.55350000,5.00000000,5.00001759,4.99999272
6.55850000,5.00000000,5.00000893,4.99999124
6.56350000,5.00000000,5.00000017,4.99999015
6.56850000,5.00000000,4.99999231,4.99998944
6.57350000,5.00000000,4.99998615,4.99998909
6.57850000,5.00000000,4.99998221,4.99998907
6.58350000,5.00000000,4.99998070,4.99998934
6.58850000,5.00000000,4.99998154,4.99998986
6.59350000,5.00000000,4.99998439,4.99999059
6.59850000,5.00000000,4.99998871,4.99999150
6.60350000,5.00000000,4.99999385,4.99999252
6.60850000,5.00000000,4.99999916,4.99999364
6.61350000,5.00000000,5.00000400,4.99999479
6.61850000,5.00000000,5.00000788,4.99999596
6.62350000,5.00000000,5.00001045,4.99999711
6.62850000,5.00000000,5.00001157,4.99999821
6.63350000,5.00000000,5.00001126,4.99999923
6.63850000,5.00000000,5.00000970,5.00000016
6.64350000,5.00000000,5.00000721,5.00000099
6.64850000,5.00000000,5.00000416,5.00000169
6.65350000,5.00000000,5.00000096,5.00000228
6.65850000,5.00000000,4.99999799,5.00000274
6.66350000,5.00000000,4.99999555,5.00000308
6.66850000,5.00000000,4.99999388,5.00000329
6.67350000,5.00000000,4.99999308,5.00000340
6.67850000,5.00000000,4.99999315,5.00000341
6.68350000,5.00000000,4.99999399,5.00000332
6.68850000,5.00000000,4.99999542,5.00000316
6.69350000,5.00000000,4.99999722,5.00000293
6.69850000,5.00000000,4.99999915,5.00000265
6.70350000,5.00000000,5.00000097,5.00000232
6.70850000,5.00000000,5.00000249,5.00000198
6.71350000,5.00000000,5.00000357,5.00000162
6.71850000,5.00000000,5.00000413,5.00000125
6.72350000,5.00000000,5.00000416,5.00000089
6.72850000,5.00000000,5.00000372,5.00000055
6.73350000,5.00000000,5.00000290,5.00000023
6.73850000,5.00000000,5.00000184,4.99999994
6.74350000,5.00000000,5.00000068,4.99999969
6.74850000,5.00000000,4.99999957,4.99999947
6.75350000,5.00000000,4.99999862,4.99999929
6.75850000,5.00000000,4.99999793,4.99999914
6.76350000,5.00000000,4.99999755,4.99999904
6.76850000,5.00000000,4.99999748,4.99999897
6.77350000,5.00000000,4.99999771,4.99999894
6.77850000,5.00000000,4.99999817,4.99999894
6.78350000,5.00000000,4.99999880,4.99999897
6.78850000,5.00000000,4.99999949,4.99999902
6.79350000,5.00000000,5.00000017,4.99999909
6.79850000,5.00000000,5.00000076,4.99999918
6.80350000,5.00000000,5.00000120,4.99999928
6.80850000,5.00000000,5.00000146,4.99999939
6.81350000,5.00000000,5.00000152,4.99999950
6.81850000,5.00000000,5.00000141,4.99999961
6.82350000,5.00000000,5.00000115,4.99999972
6.82850000,5.00000000,5.00000078,4.99999983
6.83350000,5.00000000,5.00000037,4.99999993
6.83850000,5.00000000,4.99999996,5.00000002
6.84350000,5.00000000,4.99999959,5.00000010
6.84850000,5.00000000,4.99999931,5.00000017
6.85350000,5.00000000,4.99999914,5.00000022
6.85850000,5.00000000,4.99999908,5.00000027
6.86350000,5.00000000,4.99999914,5.00000030
6.86850000,5.00000000,4.99999928,5.00000032
6.87350000,5.00000000,4.99999950,5.00000033
6.87850000,5.00000000,4.99999974,5.00000033
6.88350000,5.00000000,4.99999999,5.00000032
6.88850000,5.00000000,5.00000022,5.00000031
6.89350000,5.00000000,5.00000039,5.00000028
6.89850000,5.00000000,5.00000051,5.00000026
6.90350000,5.00000000,5.00000055,5.00000022
6.90850000,5.00000000,5.00000053,5.00000019
6.91350000,5.00000000,5.00000045,5.00000016
6.91850000,5.00000000,5.00000032,5.00000012
6.92350000,5.00000000,5.00000018,5.00000009
6.92850000,5.00000000,5.00000003,5.00000005
6.93350000,5.00000000,4.99999989,5.00000002
6.93850000,5.00000000,4.99999978,4.99999999
6.94350000,5.00000000,4.99999970,4.99999997
6.94850000,5.00000000,4.99999967,4.99999995
6.95350000,5.00000000,4.99999968,4.99999993
6.95850000,5.00000000,4.99999972,4.99999992
6.96350000,5.00000000,4.99999979,4.99999991
6.96850000,5.00000000,4.99999988,4.99999990
6.97350000,5.00000000,4.99999997,4.99999990
6.97850000,5.00000000,5.00000006,4.99999990
6.98350000,5.00000000,5.00000013,4.99999990
6.98850000,5.00000000,5.00000017,4.99999990
6.99350000,5.00000000,5.00000020,4.99999991
6.99850000,5.00000000,5.00000020,4.99999992
7.00350000,5.00000000,5.00000017,4.99999993
7.00850000,5.00000000,5.00000013,4.99999994
7.01350000,5.00000000,5.00000008,4.99999995
7.01850000,5.00000000,5.00000002,4.99999996
7.02350000,5.00000000,4.99999997,4.99999997
7.02850000,5.00000000,4.99999993,4.99999998
7.03350000,5.00000000,4.99999990,4.99999999
7.03850000,5.00000000,4.99999988,5.00000000
7.04350000,5.00000000,4.99999988,5.00000001
7.04850000,5.00000000,4.99999989,5.00000002
7.05350000,5.00000000,4.99999992,5.00000002
7.05850000,5.00000000,4.99999995,5.00000003
7.06350000,5.00000000,4.99999998,5.00000003
7.06850000,5.00000000,5.00000001,5.00000003
7.07350000,5.00000000,5.00000004,5.00000003
7.07850000,5.00000000,5.00000006,5.00000003
7.08350000,5.00000000,5.00000007,5.00000003
7.08850000,5.00000000,5.00000007,5.00000003
7.09350000,5.00000000,5.00000007,5.00000003
7.09850000,5.00000000,5.00000005,5.00000002
7.10350000,5.00000000,5.00000003,5.00000002
7.10850000,5.00000000,5.00000001,5.00000002
7.11350000,5.00000000,5.00000000,5.00000002
7.11850000,5.00000000,4.99999998,5.00000001
7.12350000,5.00000000,4.99999997,5.00000001
7.12850000,5.00000000,4.99999996,5.00000001
7.13350000,5.00000000,4.99999996,5.00000000
7.13850000,5.00000000,4.99999996,5.00000000
7.14350000,5.00000000,4.99999997,5.00000000
7.14850000,5.00000000,4.99999998,4.99999999
7.15350000,5.00000000,4.99999999,4.99999999
7.15850000,5.00000000,5.00000000,4.99999999
7.16350000,5.00000000,5.00000001,4.99999999
7.16850000,5.00000000,5.00000002,4.99999999
7.17350000,5.00000000,5.00000002,4.99999999
7.17850000,5.00000000,5.00000003,4.99999999
7.18350000,5.00000000,5.00000002,4.99999999
7.18850000,5.00000000,5.00000002,4.99999999
7.19350000,5.00000000,5.00000001,4.99999999
7.19850000,5.00000000,5.00000001,4.99999999
7.20300000,-5.00000000,4.14728073,4.27566312
7.20800000,-5.00000000,2.02875482,2.98099262
7.21300000,-5.00000000,-0.66456060,1.61755079
7.21800000,-5.00000000,-3.56660121,0.22901480
7.22300000,-5.00000000,-6.32611356,-1.14508334
7.22800000,-5.00000000,-8.64495539,-2.46994713
7.23300000,-5.00000000,-10.30634156,-3.71591553
7.23800000,-5.00000000,-11.19088779,-4.85868288
7.24300000,-5.00000000,-11.27991484,-5.87935283
7.24800000,-5.00000000,-10.64697785,-6.76434298
7.25300000,-5.00000000,-9.43982043,-7.50515946
7.25800000,-5.00000000,-7.85580799,-8.09806145
7.26300000,-5.00000000,-6.11431377,-8.54363690
7.26800000,-5.00000000,-4.42951155,-8.84631020
7.27300000,-5.00000000,-2.98661942,-9.01380266
7.27800000,-5.00000000,-1.92392750,-9.05656492
7.28300000,-5.00000000,-1.32204071,-8.98719968
7.28800000,-5.00000000,-1.20079847,-8.81989104
7.29300000,-5.00000000,-1.52341361,-8.56985472
7.29800000,-5.00000000,-2.20660162,-8.25282154
7.30300000,-5.00000000,-3.13492091,-7.88456419
7.30800000,-5.00000000,-4.17725395,-7.48047489
7.31300000,-5.00000000,-5.20333415,-7.05519976
7.31800000,-5.00000000,-6.09843808,-6.62233311
7.32300000,-5.00000000,-6.77476901,-6.19417329
7.32800000,-5.00000000,-7.17858784,-5.78153974
7.33300000,-5.00000000,-7.29272952,-5.39364935
7.33800000,-5.00000000,-7.13470469,-5.03804885
7.34300000,-5.00000000,-6.75106613,-4.72059891
7.34800000,-5.00000000,-6.20907223,-4.44550459
7.35300000,-5.00000000,-5.58687751,-4.21538631
7.35800000,-5.00000000,-4.96351836,-4.03138496
7.36300000,-5.00000000,-4.40985177,-3.89329462
7.36800000,-5.00000000,-3.98137513,-3.79971631
7.37300000,-5.00000000,-3.71354399,-3.74822640
7.37800000,-5.00000000,-3.61985640,-3.73555367
7.38300000,-5.00000000,-3.69263034,-3.75775920
7.38800000,-5.00000000,-3.90610271,-3.81041427
7.39300000,-5.00000000,-4.22125419,-3.88877150
7.39800000,-5.00000000,-4.59163088,-3.98792571
7.40300000,-5.00000000,-4.96939744,-4.10296115
7.40800000,-5.00000000,-5.31091039,-4.22908284
7.41300000,-5.00000000,-5.58122961,-4.36173026
7.41800000,-5.00000000,-5.75716790,-4.49667228
7.42300000,-5.00000000,-5.82868616,-4.63008294
7.42800000,-5.00000000,-5.79864986,-4.75859812
7.43300000,-5.00000000,-5.68114686,-4.87935380
7.43800000,-5.00000000,-5.49870866,-4.99000682
7.44300000,-5.00000000,-5.27886573,-5.08873954
7.44800000,-5.00000000,-5.05049785,-5.17425015
7.45300000,-5.00000000,-4.84041514,-5.24573031
7.45800000,-5.00000000,-4.67053347,-5.30283222
7.46300000,-5.00000000,-4.55590229,-5.34562711
7.46800000,-5.00000000,-4.50371898,-5.37455724
7.47300000,-5.00000000,-4.51333789,-5.39038328
7.47800000,-5.00000000,-4.57716836,-5.39412917
7.48300000,-5.00000000,-4.68226643,-5.38702596
7.48800000,-5.00000000,-4.81236654,-5.37045642
7.49300000,-5.00000000,-4.95007661,-5.34590173
7.49800000,-5.00000000,-5.07896996,-5.31489142
7.50300000,-5.00000000,-5.18534782,-5.27895753
7.50800000,-5.00000000,-5.25950691,-5.23959377
7.51300000,-5.00000000,-5.29642030,-5.19822019
7.51800000,-5.00000000,-5.29581610,-5.15615369
7.52300000,-5.00000000,-5.26170825,-5.11458450
7.52800000,-5.00000000,-5.20149034,-5.07455861
7.53300000,-5.00000000,-5.12474123,-5.03696598
7.53800000,-5.00000000,-5.04190833,-5.00253412
7.54300000,-5.00000000,-4.96303072,-4.97182673
7.54800000,-5.00000000,-4.89664296,-4.94524681
7.55300000,-5.00000000,-4.84896483,-4.92304371
7.55800000,-5.00000000,-4.82343901,-4.90532338
7.56300000,-5.00000000,-4.82063243,-4.89206145
7.56800000,-5.00000000,-4.83847441,-4.88311812
7.57300000,-5.00000000,-4.87276893,-4.87825467
7.57800000,-5.00000000,-4.91789433,-4.87715062
7.58300000,-5.00000000,-4.96759110,-4.87942121
7.58800000,-5.00000000,-5.01573927,-4.88463472
7.59300000,-5.00000000,-5.05703816,-4.89232903
7.59800000,-5.00000000,-5.08752173,-4.90202719
7.60300000,-5.00000000,-5.10486825,-4.91325175
7.60800000,-5.00000000,-5.10849087,-4.92553739
7.61300000,-5.00000000,-5.09942173,-4.93844194
7.61800000,-5.00000000,-5.08002461,-4.95155553
7.62300000,-5.00000000,-5.05358665,-4.96450790
7.62800000,-5.00000000,-5.02384828,-4.97697381
7.63300000,-5.00000000,-4.99453108,-4.98867674
7.63800000,-5.00000000,-4.96891747,-4.99939080
7.64300000,-5.00000000,-4.94952444,-5.00894118
7.64800000,-5.00000000,-4.93789841,-5.01720312
7.65300000,-5.00000000,-4.93454185,-5.02409974
7.65800000,-5.00000000,-4.93896601,-5.02959874
7.66300000,-5.00000000,-4.94985065,-5.03370842
7.66800000,-5.00000000,-4.96528125,-5.03647295
7.67300000,-5.00000000,-4.98302881,-5.03796724
7.67800000,-5.00000000,-5.00083580,-5.03829161
7.68300000,-5.00000000,-5.01667535,-5.03756628
7.68800000,-5.00000000,-5.02895700,-5.03592607
7.69300000,-5.00000000,-5.03666126,-5.03351514
7.69800000,-5.00000000,-5.03939526,-5.03048222
7.70300000,-5.00000000,-5.03737145,-5.02697610
7.70800000,-5.00000000,-5.03131981,-5.02314173
7.71300000,-5.00000000,-5.02235060,-5.01911680
7.71800000,-5.00000000,-5.01178841,-5.01502888
7.72300000,-5.00000000,-5.00099928,-5.01099314
7.72800000,-5.00000000,-4.99123134,-5.00711071
7.73300000,-5.00000000,-4.98348562,-5.00346751
7.73800000,-5.00000000,-4.97842838,-5.00013367
7.74300000,-5.00000000,-4.97635077,-4.99716342
7.74800000,-5.00000000,-4.97717519,-4.99459535
7.75300000,-5.00000000,-4.98050292,-4.99245319
7.75800000,-5.00000000,-4.98569310,-4.99074676
7.76300000,-5.00000000,-4.99196092,-4.98947327
7.76800000,-5.00000000,-4.99848184,-4.98861877
7.77300000,-5.00000000,-5.00448928,-4.98815973
7.77800000,-5.00000000,-5.00935556,-4.98806478
7.78300000,-5.00000000,-5.01264850,-4.98829633
7.78800000,-5.00000000,-5.01415988,-4.98881230
7.79300000,-5.00000000,-5.01390556,-4.98956770
7.79800000,-5.00000000,-5.01210008,-4.99051617
7.80300000,-5.00000000,-5.00911142,-4.99161133
7.80800000,-5.00000000,-5.00540316,-4.99280802
7.81300000,-5.00000000,-5.00147174,-4.99406338
7.81800000,-5.00000000,-4.99778675,-4.99533771
7.82300000,-5.00000000,-4.99474042,-4.99659517
7.82800000,-5.00000000,-4.99261127,-4.99780432
7.83300000,-5.00000000,-4.99154444,-4.99893846
7.83800000,-5.00000000,-4.99154928,-4.99997582
7.84300000,-5.00000000,-4.99251254,-5.00089959
7.84800000,-5.00000000,-4.99422413,-5.00169782
7.85300000,-5.00000000,-4.99641113,-5.00236318
7.85800000,-5.00000000,-4.99877539,-5.00289270
7.86300000,-5.00000000,-5.00102998,-5.00328732
7.86800000,-5.00000000,-5.00293060,-5.00355142
7.87300000,-5.00000000,-5.00429881,-5.00369241
7.87800000,-5.00000000,-5.00503533,-5.00372009
7.88300000,-5.00000000,-5.00512303,-5.00364622
7.88800000,-5.00000000,-5.00462018,-5.00348392
7.89300000,-5.00000000,-5.00364594,-5.00324725
7.89800000,-5.00000000,-5.00236043,-5.00295065
7.90300000,-5.00000000,-5.00094227,-5.00260857
7.90800000,-5.00000000,-4.99956632,-5.00223509
7.91300000,-5.00000000,-4.99838427,-5.00184355
7.91800000,-5.00000000,-4.99750988,-5.00144631
7.92300000,-5.00000000,-4.99700999,-5.00105452
7.92800000,-5.00000000,-4.99690196,-5.00067794
7.93300000,-5.00000000,-4.99715684,-5.00032488
7.93800000,-5.00000000,-4.99770753,-5.00000210
7.94300000,-5.00000000,-4.99846045,-4.99971480
7.94800000,-5.00000000,-4.99930889,-4.99946669
7.95300000,-5.00000000,-5.00014652,-4.99926003
7.95800000,-5.00000000,-5.00087945,-4.99909572
7.96300000,-5.00000000,-5.00143550,-4.99897344
7.96800000,-5.00000000,-5.00177019,-4.99889182
7.97300000,-5.00000000,-5.00186882,-4.99884853
7.97800000,-5.00000000,-5.00174501,-4.99884049
7.98300000,-5.00000000,-5.00143621,-4.99886405
