time_s,road_mm,baseline_mm,revised_mm
2.73200000,0.00000000,-2.50311568,0.80061187
2.73700000,0.00000000,-3.01241770,0.21662931
2.74200000,0.00000000,-3.12633257,-0.30878250
2.74700000,0.00000000,-2.87351318,-0.76816028
2.75200000,0.00000000,-2.32121378,-1.15661117
2.75700000,0.00000000,-1.56359906,-1.47165926
2.76200000,0.00000000,-0.70822908,-1.71304500
2.76700000,0.00000000,0.13755462,-1.88248802
2.77200000,0.00000000,0.87878637,-1.98342365
2.77700000,0.00000000,1.44235100,-2.02072301
2.78200000,0.00000000,1.78298264,-2.00040591
2.78700000,0.00000000,1.88547252,-1.92935497
2.79200000,0.00000000,1.76323393,-1.81503837
2.79700000,0.00000000,1.45377029,-1.66524756
2.80200000,0.00000000,1.01188612,-1.48785538
2.80700000,0.00000000,0.50164886,-1.29059864
2.81200000,0.00000000,-0.01185519,-1.08088817
2.81700000,0.00000000,-0.47001356,-0.86564852
2.82200000,0.00000000,-0.82665775,-0.65118816
2.82700000,0.00000000,-1.05199351,-0.44310020
2.83200000,0.00000000,-1.13425977,-0.24619315
2.83700000,0.00000000,-1.07916678,-0.06444992
2.84200000,0.00000000,-0.90741094,0.09898672
2.84700000,0.00000000,-0.65075025,0.24180482
2.85200000,0.00000000,-0.34723748,0.36249300
2.85700000,0.00000000,-0.03624018,0.46029234
2.86200000,0.00000000,0.24616473,0.53513356
2.86700000,0.00000000,0.47093864,0.58756296
2.87200000,0.00000000,0.61863627,0.61866016
2.87700000,0.00000000,0.68060330,0.62995075
2.88200000,0.00000000,0.65882361,0.62331683
2.88700000,0.00000000,0.56457548,0.60090788
2.89200000,0.00000000,0.41617438,0.56505441
2.89700000,0.00000000,0.23615461,0.51818632
2.90200000,0.00000000,0.04826862,0.46275760
2.90700000,0.00000000,-0.12533633,0.40117867
2.91200000,0.00000000,-0.26646256,0.33575743
2.91700000,0.00000000,-0.36251151,0.26864934
2.92200000,0.00000000,-0.40732455,0.20181719
2.92700000,0.00000000,-0.40120461,0.13700032
2.93200000,0.00000000,-0.35020229,0.07569318
2.93700000,0.00000000,-0.26482484,0.01913270
2.94200000,0.00000000,-0.15837522,-0.03170608
2.94700000,0.00000000,-0.04514858,-0.07610700
2.95200000,0.00000000,0.06129422,-0.11360324
2.95700000,0.00000000,0.14958818,-0.14396222
2.96200000,0.00000000,0.21162283,-0.16716598
2.96700000,0.00000000,0.24312037,-0.18338800
2.97200000,0.00000000,0.24371796,-0.19296753
2.97700000,0.00000000,0.21659726,-0.19638237
2.98200000,0.00000000,0.16775061,-0.19422093
2.98700000,0.00000000,0.10500551,-0.18715449
2.99200000,0.00000000,0.03694342,-0.17591032
2.99700000,0.00000000,-0.02815330,-0.16124619
3.00200000,0.00000000,-0.08320976,-0.14392702
3.00700000,0.00000000,-0.12303437,-0.12470380
3.01200000,0.00000000,-0.14470989,-0.10429522
3.01700000,0.00000000,-0.14768532,-0.08337225
3.02200000,0.00000000,-0.13358952,-0.06254556
3.02700000,0.00000000,-0.10581722,-0.04235605
3.03200000,0.00000000,-0.06895805,-0.02326818
3.03700000,0.00000000,-0.02815014,-0.00566608
3.04200000,0.00000000,0.01156068,0.01014774
3.04700000,0.00000000,0.04578365,0.02395145
3.05200000,0.00000000,0.07121249,0.03560089
3.05700000,0.00000000,0.08588651,0.04502480
3.06200000,0.00000000,0.08927159,0.05221869
3.06700000,0.00000000,0.08217076,0.05723765
3.07200000,0.00000000,0.06649248,0.06018826
3.07700000,0.00000000,0.04491782,0.06122016
3.08200000,0.00000000,0.02051501,0.06051731
3.08700000,0.00000000,-0.00364950,0.05828935
3.09200000,0.00000000,-0.02485872,0.05476321
3.09700000,0.00000000,-0.04101678,0.05017523
3.10200000,0.00000000,-0.05082133,0.04476381
3.10700000,0.00000000,-0.05382798,0.03876294
3.11200000,0.00000000,-0.05041041,0.03239643
3.11700000,0.00000000,-0.04163201,0.02587311
3.12200000,0.00000000,-0.02905263,0.01938301
3.12700000,0.00000000,-0.01449941,0.01309433
3.13200000,0.00000000,0.00016867,0.00715140
3.13700000,0.00000000,0.01327511,0.00167353
3.14200000,0.00000000,0.02349690,-0.00324545
3.14700000,0.00000000,0.02997749,-0.00753682
3.15200000,0.00000000,0.03237493,-0.01115605
3.15700000,0.00000000,0.03084658,-0.01408132
3.16200000,0.00000000,0.02597868,-0.01631160
3.16700000,0.00000000,0.01867482,-0.01786434
3.17200000,0.00000000,0.01001994,-0.01877305
3.17700000,0.00000000,0.00113822,-0.01908458
3.18200000,0.00000000,-0.00693865,-0.01885644
3.18700000,0.00000000,-0.01337880,-0.01815410
3.19200000,0.00000000,-0.01762356,-0.01704838
3.19700000,0.00000000,-0.01942214,-0.01561297
3.20200000,0.00000000,-0.01882769,-0.01392220
3.20700000,0.00000000,-0.01615931,-0.01204894
3.21200000,0.00000000,-0.01193790,-0.01006291
3.21700000,0.00000000,-0.00680578,-0.00802911
3.22200000,0.00000000,-0.00144108,-0.00600665
3.22700000,0.00000000,0.00352299,-0.00404785
3.23200000,0.00000000,0.00756526,-0.00219756
3.23700000,0.00000000,0.01032400,-0.00049283
3.24200000,0.00000000,0.01162112,0.00103723
3.24700000,0.00000000,0.01146316,0.00237134
3.25200000,0.00000000,0.01002104,0.00349574
3.25700000,0.00000000,0.00759346,0.00440376
3.26200000,0.00000000,0.00455951,0.00509518
3.26700000,0.00000000,0.00132723,0.00557554
3.27200000,0.00000000,-0.00171574,0.00585536
3.27700000,0.00000000,-0.00424403,0.00594931
3.28200000,0.00000000,-0.00602485,0.00587538
3.28700000,0.00000000,-0.00693474,0.00565401
3.29200000,0.00000000,-0.00696204,0.00530730
3.29700000,0.00000000,-0.00619647,0.00485823
3.30200000,0.00000000,-0.00480827,0.00432996
3.30700000,0.00000000,-0.00302044,0.00374521
3.31200000,0.00000000,-0.00107789,0.00312568
3.31700000,0.00000000,0.00078270,0.00249159
3.32200000,0.00000000,0.00235881,0.00186136
3.32700000,0.00000000,0.00350151,0.00125123
3.33200000,0.00000000,0.00412672,0.00067516
3.33700000,0.00000000,0.00421791,0.00014465
3.34200000,0.00000000,0.00382089,-0.00033128
3.34700000,0.00000000,0.00303205,-0.00074602
3.35200000,0.00000000,0.00198211,-0.00109534
3.35700000,0.00000000,0.00081767,-0.00137719
3.36200000,0.00000000,-0.00031711,-0.00159153
3.36700000,0.00000000,-0.00129656,-0.00174013
3.37200000,0.00000000,-0.00202589,-0.00182628
3.37700000,0.00000000,-0.00244864,-0.00185459
3.38200000,0.00000000,-0.00254908,-0.00183067
3.38700000,0.00000000,-0.00234971,-0.00176090
3.39200000,0.00000000,-0.00190467,-0.00165219
3.39700000,0.00000000,-0.00129030,-0.00151171
3.40200000,0.00000000,-0.00059413,-0.00134666
3.40700000,0.00000000,0.00009625,-0.00116412
3.41200000,0.00000000,0.00070311,-0.00097086
3.41700000,0.00000000,0.00116637,-0.00077318
3.42200000,0.00000000,0.00144856,-0.00057678
3.42700000,0.00000000,0.00153670,-0.00038675
3.43200000,0.00000000,0.00144120,-0.00020739
3.43700000,0.00000000,0.00119220,-0.00004230
3.44200000,0.00000000,0.00083410,0.00010574
3.44700000,0.00000000,0.00041902,0.00023467
3.45200000,0.00000000,0.00000004,0.00034319
3.45700000,0.00000000,-0.00037489,0.00043068
3.46200000,0.00000000,-0.00066785,0.00049712
3.46700000,0.00000000,-0.00085422,0.00054309
3.47200000,0.00000000,-0.00092405,0.00056961
3.47700000,0.00000000,-0.00088169,0.00057813
3.48200000,0.00000000,-0.00074374,0.00057040
3.48700000,0.00000000,-0.00053590,0.00054842
3.49200000,0.00000000,-0.00028910,0.00051433
3.49700000,0.00000000,-0.00003546,0.00047038
3.50200000,0.00000000,0.00019554,0.00041882
3.50700000,0.00000000,0.00038006,0.00036184
3.51200000,0.00000000,0.00050204,0.00030155
3.51700000,0.00000000,0.00055423,0.00023992
3.52200000,0.00000000,0.00053804,0.00017872
3.52700000,0.00000000,0.00046250,0.00011953
3.53200000,0.00000000,0.00034242,0.00006369
3.53700000,0.00000000,0.00019612,0.00001232
3.54200000,0.00000000,0.00004294,-0.00003373
3.54700000,0.00000000,-0.00009900,-0.00007381
3.55200000,0.00000000,-0.00021478,-0.00010752
3.55700000,0.00000000,-0.00029401,-0.00013468
3.56200000,0.00000000,-0.00033155,-0.00015528
3.56700000,0.00000000,-0.00032752,-0.00016949
3.57200000,0.00000000,-0.00028675,-0.00017766
3.57700000,0.00000000,-0.00021772,-0.00018022
3.58200000,0.00000000,-0.00013126,-0.00017772
3.58700000,0.00000000,-0.00003898,-0.00017080
3.59200000,0.00000000,0.00004801,-0.00016011
3.59700000,0.00000000,0.00012040,-0.00014636
3.60200000,0.00000000,0.00017152,-0.00013025
3.60700000,0.00000000,0.00019780,-0.00011247
3.61200000,0.00000000,0.00019887,-0.00009366
3.61700000,0.00000000,0.00017727,-0.00007445
3.62200000,0.00000000,0.00013782,-0.00005538
3.62700000,0.00000000,0.00008688,-0.00003694
3.63200000,0.00000000,0.00003143,-0.00001956
3.63700000,0.00000000,-0.00002174,-0.00000357
3.64200000,0.00000000,-0.00006686,0.00001075
3.64700000,0.00000000,-0.00009965,0.00002321
3.65200000,0.00000000,-0.00011768,0.00003369
3.65700000,0.00000000,-0.00012046,0.00004211
3.66200000,0.00000000,-0.00010928,0.00004850
3.66700000,0.00000000,-0.00008688,0.00005290
3.67200000,0.00000000,-0.00005697,0.00005541
3.67700000,0.00000000,-0.00002374,0.00005618
3.68200000,0.00000000,0.00000868,0.00005537
3.68700000,0.00000000,0.00003671,0.00005319
3.69200000,0.00000000,0.00005763,0.00004984
3.69700000,0.00000000,0.00006981,0.00004554
3.70200000,0.00000000,0.00007279,0.00004051
3.70700000,0.00000000,0.00006719,0.00003496
3.71200000,0.00000000,0.00005456,0.00002909
3.71700000,0.00000000,0.00003706,0.00002310
3.72200000,0.00000000,0.00001720,0.00001716
3.72700000,0.00000000,-0.00000252,0.00001142
3.73200000,0.00000000,-0.00001988,0.00000600
3.73700000,0.00000000,-0.00003317,0.00000103
3.74200000,0.00000000,-0.00004129,-0.00000343
3.74700000,0.00000000,-0.00004387,-0.00000730
3.75200000,0.00000000,-0.00004120,-0.00001055
3.75700000,0.00000000,-0.00003414,-0.00001317
3.76200000,0.00000000,-0.00002395,-0.00001515
3.76700000,0.00000000,-0.00001211,-0.00001651
3.77200000,0.00000000,-0.00000014,-0.00001728
3.77700000,0.00000000,0.00001059,-0.00001751
3.78200000,0.00000000,0.00001898,-0.00001725
3.78700000,0.00000000,0.00002434,-0.00001657
3.79200000,0.00000000,0.00002637,-0.00001552
3.79700000,0.00000000,0.00002520,-0.00001417
3.80200000,0.00000000,0.00002129,-0.00001260
3.80700000,0.00000000,0.00001538,-0.00001087
3.81200000,0.00000000,0.00000834,-0.00000904
3.81700000,0.00000000,0.00000110,-0.00000717
3.82200000,0.00000000,-0.00000551,-0.00000532
3.82700000,0.00000000,-0.00001080,-0.00000353
3.83200000,0.00000000,-0.00001430,-0.00000184
3.83700000,0.00000000,-0.00001582,-0.00000029
3.84200000,0.00000000,-0.00001538,0.00000109
3.84700000,0.00000000,-0.00001324,0.00000230
3.85200000,0.00000000,-0.00000982,0.00000331
3.85700000,0.00000000,-0.00000565,0.00000412
3.86200000,0.00000000,-0.00000128,0.00000473
3.86700000,0.00000000,0.00000278,0.00000515
3.87200000,0.00000000,0.00000610,0.00000539
3.87700000,0.00000000,0.00000837,0.00000546
3.88200000,0.00000000,0.00000946,0.00000538
3.88700000,0.00000000,0.00000936,0.00000516
3.89200000,0.00000000,0.00000820,0.00000483
3.89700000,0.00000000,0.00000624,0.00000441
3.90200000,0.00000000,0.00000378,0.00000392
3.90700000,0.00000000,0.00000114,0.00000338
3.91200000,0.00000000,-0.00000134,0.00000281
3.91700000,0.00000000,-0.00000342,0.00000222
3.92200000,0.00000000,-0.00000488,0.00000165
3.92700000,0.00000000,-0.00000564,0.00000109
3.93200000,0.00000000,-0.00000568,0.00000057
3.93700000,0.00000000,-0.00000507,0.00000008
3.94200000,0.00000000,-0.00000395,-0.00000035
3.94700000,0.00000000,-0.00000250,-0.00000072
3.95200000,0.00000000,-0.00000092,-0.00000104
3.95700000,0.00000000,0.00000060,-0.00000129
3.96200000,0.00000000,0.00000190,-0.00000148
3.96700000,0.00000000,0.00000284,-0.00000161
3.97200000,0.00000000,0.00000336,-0.00000168
3.97700000,0.00000000,0.00000344,-0.00000170
3.98200000,0.00000000,0.00000313,-0.00000167
3.98700000,0.00000000,0.00000249,-0.00000161
3.99200000,0.00000000,0.00000164,-0.00000150
3.99700000,0.00000000,0.00000069,-0.00000137
4.00200000,0.00000000,-0.00000024,-0.00000122
4.00700000,0.00000000,-0.00000104,-0.00000105
4.01200000,0.00000000,-0.00000164,-0.00000087
4.01700000,0.00000000,-0.00000199,-0.00000069
4.02200000,0.00000000,-0.00000208,-0.00000051
4.02700000,0.00000000,-0.00000192,-0.00000034
4.03200000,0.00000000,-0.00000156,-0.00000017
4.03700000,0.00000000,-0.00000106,-0.00000002
4.04200000,0.00000000,-0.00000050,0.00000011
4.04700000,0.00000000,0.00000007,0.00000023
4.05200000,0.00000000,0.00000056,0.00000032
4.05700000,0.00000000,0.00000094,0.00000040
4.06200000,0.00000000,0.00000118,0.00000046
4.06700000,0.00000000,0.00000125,0.00000050
4.07200000,0.00000000,0.00000118,0.00000052
4.07700000,0.00000000,0.00000098,0.00000053
4.08200000,0.00000000,0.00000069,0.00000052
4.08700000,0.00000000,0.00000035,0.00000050
4.09200000,0.00000000,0.00000001,0.00000047
4.09700000,0.00000000,-0.00000030,0.00000043
4.10200000,0.00000000,-0.00000054,0.00000038
4.10700000,0.00000000,-0.00000069,0.00000033
4.11200000,0.00000000,-0.00000075,0.00000027
4.11700000,0.00000000,-0.00000072,0.00000021
4.12200000,0.00000000,-0.00000061,0.00000016
4.12700000,0.00000000,-0.00000044,0.00000010
4.13200000,0.00000000,-0.00000024,0.00000005
4.13700000,0.00000000,-0.00000003,0.00000001
4.14200000,0.00000000,0.00000016,-0.00000004
4.14700000,0.00000000,0.00000031,-0.00000007
4.15200000,0.00000000,0.00000041,-0.00000010
4.15700000,0.00000000,0.00000045,-0.00000013
4.16200000,0.00000000,0.00000044,-0.00000014
4.16700000,0.00000000,0.00000038,-0.00000016
4.17200000,0.00000000,0.00000028,-0.00000016
4.17700000,0.00000000,0.00000016,-0.00000017
4.18200000,0.00000000,0.00000004,-0.00000016
4.18700000,0.00000000,-0.00000008,-0.00000016
4.19200000,0.00000000,-0.00000017,-0.00000015
4.19700000,0.00000000,-0.00000024,-0.00000013
4.20200000,0.00000000,-0.00000027,-0.00000012
4.20700000,0.00000000,-0.00000027,-0.00000010
4.21200000,0.00000000,-0.00000023,-0.00000008
4.21700000,0.00000000,-0.00000018,-0.00000007
4.22200000,0.00000000,-0.00000011,-0.00000005
4.22700000,0.00000000,-0.00000003,-0.00000003
4.23200000,0.00000000,0.00000004,-0.00000002
4.23700000,0.00000000,0.00000010,-0.00000000
4.24200000,0.00000000,0.00000014,0.00000001
4.24700000,0.00000000,0.00000016,0.00000002
4.25200000,0.00000000,0.00000016,0.00000003
4.25700000,0.00000000,0.00000015,0.00000004
4.26200000,0.00000000,0.00000011,0.00000005
4.26700000,0.00000000,0.00000007,0.00000005
4.27200000,0.00000000,0.00000003,0.00000005
4.27700000,0.00000000,-0.00000002,0.00000005
4.28200000,0.00000000,-0.00000005,0.00000005
4.28700000,0.00000000,-0.00000008,0.00000005
4.29200000,0.00000000,-0.00000010,0.00000005
4.29700000,0.00000000,-0.00000010,0.00000004
4.30200000,0.00000000,-0.00000009,0.00000004
4.30700000,0.00000000,-0.00000007,0.00000003
4.31200000,0.00000000,-0.00000005,0.00000003
4.31700000,0.00000000,-0.00000002,0.00000002
4.32200000,0.00000000,0.00000001,0.00000002
4.32700000,0.00000000,0.00000003,0.00000001
4.33200000,0.00000000,0.00000005,0.00000001
4.33700000,0.00000000,0.00000006,0.00000000
4.34200000,0.00000000,0.00000006,-0.00000000
4.34700000,0.00000000,0.00000005,-0.00000001
4.35200000,0.00000000,0.00000004,-0.00000001
4.35700000,0.00000000,0.00000003,-0.00000001
4.36200000,0.00000000,0.00000001,-0.00000001
4.36700000,0.00000000,-0.00000000,-0.00000002
4.37200000,0.00000000,-0.00000002,-0.00000002
4.37700000,0.00000000,-0.00000003,-0.00000002
4.38200000,0.00000000,-0.00000003,-0.00000002
4.38700000,0.00000000,-0.00000004,-0.00000002
4.39200000,0.00000000,-0.00000003,-0.00000001
4.39700000,0.00000000,-0.00000003,-0.00000001
4.40200000,0.00000000,-0.00000002,-0.00000001
4.40700000,0.00000000,-0.00000001,-0.00000001
4.41200000,0.00000000,-0.00000000,-0.00000001
4.41700000,0.00000000,0.00000001,-0.00000001
4.42200000,0.00000000,0.00000002,-0.00000000
4.42700000,0.00000000,0.00000002,-0.00000000
4.43200000,0.00000000,0.00000002,-0.00000000
4.43700000,0.00000000,0.00000002,-0.00000000
4.44200000,0.00000000,0.00000002,0.00000000
4.44700000,0.00000000,0.00000001,0.00000000
4.45200000,0.00000000,0.00000001,0.00000000
4.45700000,0.00000000,0.00000000,0.00000000
4.46200000,0.00000000,-0.00000000,0.00000000
4.46700000,0.00000000,-0.00000001,0.00000000
4.47200000,0.00000000,-0.00000001,0.00000000
4.47700000,0.00000000,-0.00000001,0.00000001
4.48200000,0.00000000,-0.00000001,0.00000000
4.48700000,0.00000000,-0.00000001,0.00000000
4.49200000,0.00000000,-0.00000001,0.00000000
4.49700000,0.00000000,-0.00000000,0.00000000
4.50200000,0.00000000,-0.00000000,0.00000000
4.50700000,0.00000000,0.00000000,0.00000000
4.51200000,0.00000000,0.00000000,0.00000000
4.51700000,0.00000000,0.00000001,0.00000000
4.52200000,0.00000000,0.00000001,0.00000000
4.52700000,0.00000000,0.00000001,0.00000000
4.53200000,0.00000000,0.00000001,0.00000000
4.53700000,0.00000000,0.00000001,0.00000000
4.54200000,0.00000000,0.00000000,-0.00000000
4.54700000,0.00000000,0.00000000,-0.00000000
4.55200000,0.00000000,-0.00000000,-0.00000000
4.55700000,0.00000000,-0.00000000,-0.00000000
4.56200000,0.00000000,-0.00000000,-0.00000000
4.56700000,0.00000000,-0.00000000,-0.00000000
4.57200000,0.00000000,-0.00000000,-0.00000000
4.57700000,0.00000000,-0.00000000,-0.00000000
4.58200000,0.00000000,-0.00000000,-0.00000000
4.58700000,0.00000000,-0.00000000,-0.00000000
4.59200000,0.00000000,-0.00000000,-0.00000000
4.59700000,0.00000000,0.00000000,-0.00000000
4.60200000,0.00000000,0.00000000,-0.00000000
4.60700000,0.00000000,0.00000000,-0.00000000
4.61200000,0.00000000,0.00000000,-0.00000000
4.61700000,0.00000000,0.00000000,-0.00000000
4.62200000,0.00000000,0.00000000,-0.00000000
4.62700000,0.00000000,0.00000000,-0.00000000
4.63200000,0.00000000,0.00000000,-0.00000000
4.63700000,0.00000000,0.00000000,-0.00000000
4.64200000,0.00000000,-0.00000000,0.00000000
4.64700000,0.00000000,-0.00000000,0.00000000
4.65200000,0.00000000,-0.00000000,0.00000000
4.65700000,0.00000000,-0.00000000,0.00000000
4.66200000,0.00000000,-0.00000000,0.00000000
4.66700000,0.00000000,-0.00000000,0.00000000
4.67200000,0.00000000,-0.00000000,0.00000000
4.67700000,0.00000000,-0.00000000,0.00000000
4.68200000,0.00000000,-0.00000000,0.00000000
4.68700000,0.00000000,0.00000000,0.00000000
4.69200000,0.00000000,0.00000000,0.00000000
4.69700000,0.00000000,0.00000000,0.00000000
